hhsize97,yycali,pobre,mpcalif,numunder15,fatherathome,motherathome,fatherlit,motherlit,fatherschool,motherschool,fatherminprim,motherminprim,fatherminsec,motherminsec,verypoor,poor,notrich,goodatschool,cansec,canfurther,canhigh,canuni,desgirlsec,desgirlfurther,desgirlhigh,desgirluni,desboysec,desboyfurther,desboyhigh,desboyuni,breakfast,whynobreakfast,talkwithteacher,whytalkwithteacher,guardian,schoolwork,problemdiscipline,problemteachers,problemcommunication,problemteachattendance,teacherprepared,teacherfulfilled,teacherpunctual,teacherpatient,helpsibgirl,helpsibboy,helpworkgirl,helpworkboy,earnmongirl,earnmonboy,weekexp1,weekexp2,weekexp3,weekexp4,weekexp5,monthexp1,monthexp2,monthexp3,sixmonthexp1,sixmonthexp2,sixmonthexp3,sixmonthexp4,sixmonthexp5,sixmonthexp6,sixmonthexp7,sixmonthexp8,sixmonthexp9,sixmonthexp10,sixmonthexp11,sixmonthexp12,spendmoreon1,spendmoreon2,spendmoreon3,spendmoreon4,spendmoreon5,spendmoreon6,spendmoreon7,spendmoreon11,spendmoreon12,spendmoreon14,delegate,subdelegate,commissioner,commissary,devcommittee,healthcommittee,educommittee,agricommittee,DICONSA,prodcoop,church,politorga,parentassoc,commassembly,NGO,commwork,watersource,trash,allelectric,partselectric,partsewers,phone,numberpreschools,numberprimschools,numbertelesecondaria,primeactivity,secondactivity,thirdactivity,childlabor,avchildwage,ttprivsec,ttpubsec,tttelesec,ttclosestsec,ttCONALEP,ttCETA,ttCETIS,ttCEBTA,ttCEBTIS,ttprivhigh,ttpubhigh,ttclosesthigh,indloc,indice,grado,female,age97,attend97,attend98,treatment,middleschool00,somemiddleschool00,missingmiddle00,highschool,highschool03,highschool03fin,missing00,missing03
10,990,No Pobre,1.97,5,1,1,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,10,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,20,0,5,1,0,0,2,0,0,0,0,3,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,99,99,1,30,,,.33333299,.33333299,,,,,,,.5,.5,0,-.37694,4,1,14,1,,1,1,1,0,0,0,0,0,0
7,1053.5,No Pobre,-.16,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,1,1,1,15,15,10,10,20,20,0,0,0,0,20,100,0,0,0,0,300,300,100,300,200,200,0,0,600,400,1,0,2,0,0,0,0,0,3,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,99,99,1,30,,,.33333299,.33333299,,,,,,,.5,.5,0,-.37694,4,0,12,1,1,1,,,1,,1,1,1,0
2,871,No Pobre,2.35,1,0,1,,0,,0,,0,,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,,0,,1,1,2,2,2,2,1,1,1,1,11,13,12,14,16,16,45,0,0,0,25,80,0,0,0,0,0,85,25,140,0,0,0,0,150,20,1,2,0,0,0,0,0,3,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,1,0,1,99,99,0,0,,,.75,.75,,,,1,,,1,1,0,-.08268,4,1,13,1,1,1,0,0,0,,0,0,1,0
8,527.67,Pobre,4.8,6,0,1,,0,,0,,0,,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,10,12,12,20,20,0,20,0,0,0,30,0,0,300,0,300,0,18,0,0,0,118,85,250,30,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,0,13,0,1,1,,,1,,,,1,1
7,567,Pobre,2.82,5,1,1,1,1,1,1,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,10,12,12,15,15,0,0,0,0,10,15,0,0,10,25,18,60,25,10,0,0,0,35,30,40,0,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,0,12,1,0,1,0,0,0,0,,,0,1
4,775,No Pobre,2.02,2,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,15,18,18,13,10,30,12,0,0,0,130,0,0,150,0,0,70,0,0,120,80,0,0,70,50,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,1,12,1,1,1,,,1,,,,1,1
4,837,No Pobre,.99,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,,1,2,2,2,1,2,1,2,1,1,1,1,10,14,14,15,15,18,25,0,0,0,0,20,50,70,0,0,0,0,50,0,0,160,0,0,25,0,3,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,1,0,1,99,99,0,0,,,,,,,,,,,,,,-.36356,4,0,14,1,1,1,1,1,0,0,1,0,0,0
7,685,Pobre,2.47,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,10,12,12,16,16,25,0,0,0,0,104,0,0,0,0,200,300,200,0,120,60,0,0,100,50,1,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,1,0,1,99,99,0,0,,,,,,,,,,,,,,-.36356,4,0,12,1,1,1,1,1,0,0,0,0,0,0
5,853,No Pobre,1.64,3,1,1,1,1,1,1,1,1,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,25,0,0,0,0,30,0,0,3,0,0,0,0,0,0,30,0,0,0,25,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,1,0,1,99,99,0,0,,,,,,,,,,,,,,-.36356,4,0,12,1,,1,1,1,0,1,1,1,0,0
6,833,No Pobre,1.7,3,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,6,6,7,7,15,15,0,0,0,0,0,60,0,24,0,0,0,0,27,150,60,100,0,60,20,23,1,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,1,0,1,99,99,0,0,,,,,,,,,,,,,,-.36356,4,0,12,1,1,1,1,1,0,0,0,0,0,0
7,867.5,No Pobre,2.65,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,1,1,1,1,1,6,6,10,10,20,18,0,0,0,0,20,30,15,240,0,0,0,0,0,0,200,400,30,70,100,100,3,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,0,0,1,0,1,99,99,0,0,,,,,,,,,,,,,0,-.49143,4,0,13,1,1,0,,,1,,0,0,1,0
7,867.5,No Pobre,2.65,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,1,1,1,1,1,6,6,10,10,20,18,0,0,0,0,20,30,15,240,0,0,0,0,0,0,200,400,30,70,100,100,3,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,0,0,1,0,1,99,99,0,0,,,,,,,,,,,,,0,-.49143,4,1,11,1,1,0,,,1,,1,1,1,0
6,772,No Pobre,2.48,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,11,11,11,11,18,18,0,20,0,0,0,70,500,40,0,0,100,0,0,0,400,300,200,30,1000,1000,2,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,0,0,1,0,1,99,99,0,0,,,,,,,,,,,,,0,-.49143,4,1,11,1,1,0,1,1,0,1,,,0,1
5,781,No Pobre,3.14,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,6,8,13,18,15,0,10,0,0,16,60,200,0,0,0,30,600,0,0,80,300,0,0,250,350,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,0,0,1,0,1,99,99,0,0,,,,,,,,,,,,,0,-.49143,4,0,12,1,1,0,,,1,,0,0,1,0
5,1054,No Pobre,.75,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,1,1,1,1,1,1,18,18,9,9,18,18,0,0,0,0,7,100,0,0,10,0,60,60,0,0,300,200,0,0,400,350,1,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,0,0,1,0,1,99,99,0,0,,,,,,,,,,,,,0,-.49143,4,0,12,1,1,0,1,1,0,0,0,0,0,0
7,750.5,Pobre,2.49,4,0,1,,0,,0,,0,,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,7,7,17,17,0,8,0,0,0,50,150,5,0,0,0,0,0,0,0,0,0,0,150,70,2,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,1,0,1,3,99,0,0,,1.5,,1.5,,,,,,,,,,-.45757,4,0,12,1,1,1,,,1,,,,1,1
8,617,Pobre,1.5,3,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,1,1,1,1,14,15,8,8,15,15,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,30,20,1,0,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,1,0,1,3,99,0,0,,1.5,,1.5,,,,,,,,,,-.45757,4,0,12,1,1,1,0,1,0,0,,,0,1
7,560,Pobre,3.62,4,0,1,,1,,1,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,7,7,16,16,0,8,0,0,0,40,0,0,0,0,0,0,0,0,0,95,0,0,180,110,1,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,1,0,1,3,99,0,0,,1.5,,1.5,,,,,,,,,,-.45757,4,0,12,1,1,1,1,1,0,0,,,0,1
5,705,Pobre,1.85,3,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,2,1,2,2,2,2,1,1,1,1,10,12,12,16,16,16,25,0,0,0,0,20,0,0,0,0,0,70,60,0,0,0,0,0,65,170,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,0,13,1,1,1,1,1,0,0,0,0,0,0
5,784,No Pobre,2.12,3,1,1,1,1,1,1,1,0,0,0,0,0,1,1,,,,,1,1,0,0,1,1,0,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,12,11,10,13,10,0,4,0,0,10,100,0,0,150,0,0,150,0,0,150,80,100,0,200,70,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,1,12,1,1,1,1,1,0,0,0,0,0,0
10,807,No Pobre,1.6,5,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,8,8,10,10,12,12,75,0,0,0,0,60,0,0,0,0,0,60,120,80,40,35,18,0,20,20,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,0,13,1,1,1,0,0,0,0,,,0,1
8,850,No Pobre,1.5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,2,1,1,2,10,12,11,10,15,10,0,0,0,0,15,150,0,0,0,0,0,0,0,0,200,200,0,0,150,80,1,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,1,14,0,1,1,1,1,0,0,,,0,1
8,850,No Pobre,1.5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,2,1,1,2,10,12,11,10,15,10,0,0,0,0,15,150,0,0,0,0,0,0,0,0,200,200,0,0,150,80,1,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,1,0,1,3,99,1,20,,,.25,.25,.5,,,.25,,,.83333331,.83333331,0,-.58287,4,1,11,1,1,1,0,0,0,0,0,0,0,0
10,968.5,No Pobre,2.97,6,1,1,1,1,1,1,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,2,1,1,1,1,1,1,2,2,1,14,14,12,12,18,18,0,60,0,0,0,60,122,15,14,0,0,0,0,0,420,100,0,0,800,180,1,0,2,0,0,0,0,3,0,0,1,1,0,1,,1,1,1,0,0,1,0,1,1,0,1,5,1,1,1,0,0,1,1,0,1,2,99,1,25,,,,,,,,,,,,,0,-.51944,4,0,13,1,,0,0,1,0,0,,,0,1
3,789,No Pobre,1.51,2,0,1,,1,,1,,1,,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,12,12,10,14,18,18,0,0,0,0,30,150,0,0,200,0,80,40,0,0,100,80,0,0,80,20,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,9,5,99,0,0,,.33333334,.75,.33333334,.5,.5,.5,.5,.5,.25,.25,.25,0,-.36924,4,0,13,1,1,1,,,1,,,,1,1
6,794,No Pobre,.25,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,15,15,18,18,50,18,0,0,8,48,0,0,0,0,0,120,0,0,0,120,0,0,100,50,1,0,2,0,0,0,0,0,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,1,13,0,1,0,1,1,0,1,1,1,0,0
6,794,No Pobre,.25,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,15,15,18,18,50,18,0,0,8,48,0,0,0,0,0,120,0,0,0,120,0,0,100,50,1,0,2,0,0,0,0,0,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,0,12,0,1,0,1,1,0,1,0,0,0,0
5,810.25,No Pobre,3.28,3,1,1,1,1,1,1,0,1,0,1,0,0,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,6,6,5,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,45,2,1,0,0,0,0,0,3,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,0,12,1,,0,0,0,0,0,0,0,0,0
7,603.64,Pobre,2.45,3,1,1,1,0,1,1,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,11,12,14,15,17,0,0,0,0,8,25,0,0,10,0,0,0,0,0,40,0,0,0,20,30,1,2,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,1,14,1,,0,1,1,0,0,,,0,1
5,712.25,Pobre,2.56,3,0,1,,0,,0,,0,,0,0,1,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,12,12,13,15,17,0,0,0,0,8,40,0,0,40,15,100,75,0,0,50,40,0,0,0,65,1,0,2,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,1,14,0,0,0,,,1,,,,1,1
8,670,No Pobre,3.27,5,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,1,1,1,1,1,2,2,1,12,12,15,15,16,16,0,10,0,0,0,100,150,0,0,150,0,0,0,0,120,60,0,0,0,45,1,0,2,0,0,0,0,3,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,1,12,1,1,0,0,1,0,0,0,0,0,0
7,590,Pobre,2.94,4,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,1,1,1,1,15,15,14,12,16,13,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,85,0,0,0,0,1,0,2,0,0,0,0,0,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,1,13,0,1,0,1,1,0,1,0,0,0,0
7,741.5,Pobre,1.58,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,2,1,1,2,2,2,1,1,1,1,12,12,12,12,18,18,50,20,0,0,0,0,0,0,0,0,0,300,0,0,0,110,0,0,180,240,1,0,2,0,0,0,0,0,0,3,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,5,0,1,0,1,1,1,1,1,99,99,1,30,,.41666666,.33333299,.33333299,,,,,,,.41666666,.41666666,0,-.53207,4,0,12,1,1,0,1,1,0,0,,,0,1
11,893,No Pobre,2.81,5,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,2,1,2,2,2,2,1,1,1,1,10,10,12,12,18,18,0,0,0,0,0,30,0,0,0,72,60,53,18,25,73,35,10,0,0,50,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,1,1,1,1,99,99,0,0,.75,.75,,.75,1,1,1,1,1,.75,.75,.75,0,-.21723,4,0,13,1,,0,0,0,0,0,,,0,1
9,1017.5,No Pobre,2.27,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,1,1,2,2,2,1,1,1,1,1,10,10,12,12,18,18,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,1,1,1,1,99,99,0,0,.75,.75,,.75,1,1,1,1,1,.75,.75,.75,0,-.21723,4,1,11,1,1,0,1,1,0,0,0,0,0,0
7,605,Pobre,3.08,4,1,1,1,1,1,1,1,1,0,0,1,1,1,,0,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,2,1,1,1,2,1,1,1,1,1,6,6,8,8,18,18,0,10,0,0,0,30,0,0,0,0,0,75,81,35,120,40,35,0,30,25,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,1,1,1,1,99,99,0,0,.75,.75,,.75,1,1,1,1,1,.75,.75,.75,0,-.21723,4,0,13,1,,0,1,1,0,1,0,0,0,0
6,916,No Pobre,1.16,2,0,1,,0,,0,,0,,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,,1,2,2,1,2,1,2,1,1,1,1,1,6,6,8,10,18,18,0,15,0,0,10,23,0,0,14,15,38,0,125,0,63,0,17,0,55,12,0,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,1,1,1,1,99,99,0,0,.75,.75,,.75,1,1,1,1,1,.75,.75,.75,0,-.21723,4,1,13,1,1,0,0,0,0,,0,0,1,0
7,550,Pobre,2.98,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,2,1,1,1,1,1,1,2,1,1,8,8,12,12,20,20,0,0,0,0,0,10,0,0,0,0,0,18,35,25,0,0,0,0,0,10,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,1,1,1,1,99,99,0,0,.75,.75,,.75,1,1,1,1,1,.75,.75,.75,0,-.21723,4,0,14,1,1,0,1,1,0,0,,,0,1
8,716,Pobre,3.6,5,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,,0,,2,1,2,2,2,2,1,1,1,1,10,10,12,12,16,16,0,0,0,0,10,50,0,0,0,0,100,100,150,100,100,100,100,100,100,70,0,0,0,0,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,1,1,1,1,99,99,0,0,.75,.75,,.75,1,1,1,1,1,.75,.75,.75,0,-.21723,4,0,13,1,1,0,,,1,,0,0,1,0
4,723,Pobre,2.46,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,2,1,2,2,2,2,1,1,1,1,8,8,10,10,15,15,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,100,10,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,1,1,1,1,99,99,0,0,.75,.75,,.75,1,1,1,1,1,.75,.75,.75,0,-.21723,4,0,12,1,1,0,1,1,0,1,0,0,0,0
9,539,Pobre,3.72,7,1,1,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,2,1,1,2,1,1,1,1,1,1,10,10,12,13,15,15,0,20,0,0,0,160,0,0,0,0,200,200,100,0,250,80,100,50,100,50,1,0,3,0,0,0,0,0,2,0,1,1,0,1,,1,1,1,0,0,1,0,1,1,0,1,5,1,1,1,0,0,1,1,0,1,2,99,1,25,,,,,,,,,,,,,0,-.51944,4,0,13,1,0,0,0,0,0,0,,,0,1
10,679.5,Pobre,2.75,3,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,8,8,8,8,18,18,5,0,0,0,15,50,0,0,10,0,0,0,200,250,0,0,55,60,180,125,1,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,5,99,1,20,.5,.66666669,.33333334,.33333334,1,,.5,.5,,,.83333331,.83333331,0,-.60922,4,0,14,1,1,1,0,1,0,0,0,0,0,0
8,704,Pobre,2.69,4,0,1,,1,,1,,0,,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,6,6,8,8,10,10,0,0,0,0,20,100,0,0,0,0,0,0,350,0,0,0,150,0,0,50,1,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,5,99,1,20,.5,.66666669,.33333334,.33333334,1,,.5,.5,,,.83333331,.83333331,0,-.60922,4,0,14,1,1,1,1,1,0,0,,,0,1
4,809,No Pobre,1.95,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,10,10,14,14,0,40,0,0,0,30,0,0,0,0,100,0,0,150,70,0,0,0,60,160,1,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,5,99,1,20,.5,.66666669,.33333334,.33333334,1,,.5,.5,,,.83333331,.83333331,0,-.60922,4,1,13,1,1,1,,,1,,0,0,1,0
7,857,No Pobre,.87,3,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,1,1,1,1,14,14,10,10,18,18,0,40,0,0,0,40,0,0,0,0,0,10,200,200,0,100,100,100,0,0,1,2,0,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,1,1,0,1,1,1,1,1,99,99,0,0,2,1,.33333299,.33333299,2,2,2,2,2,2,1,1,,-.5511,4,1,12,1,1,0,1,1,0,0,0,0,0,0
7,1002.5,No Pobre,.9,4,1,1,1,1,1,1,1,1,1,0,0,0,0,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,8,8,10,10,18,18,0,20,0,0,0,40,0,0,0,0,400,200,0,0,80,0,0,0,300,50,1,0,0,0,2,3,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,1,1,0,1,1,1,1,1,99,99,0,0,2,1,.33333299,.33333299,2,2,2,2,2,2,1,1,,-.5511,4,0,12,1,,0,1,1,0,0,0,0,0,0
