hhsize97,yycali,pobre,mpcalif,vilcount,vilcountpoor,numunder15,rightagetotal,rightageshare,rightagepoortotal,rightagepoorshare,rightageattend97total,rightageattend97share,rightageattend97poortotal,rightageattend97poorshare,fatherathome,motherathome,fatherlit,motherlit,fatherschool,motherschool,minprimtotal,minprimtotal15to20,minprimtotal21to30,minprimshare,minprimshare15to20,minprimshare21to30,minprimtotalpoor,minprimtotal15to20poor,minprimtotal21to30poor,minprimsharepoor,minprimshare15to20poor,minprimshare21to30poor,fatherminprim,motherminprim,minsectotal,minsectotal15to20,minsectotal21to30,minsecshare,minsecshare15to20,minsecshare21to30,minsectotalpoor,minsectotal15to20poor,minsectotal21to30poor,minsecsharepoor,minsecshare15to20poor,minsecshare21to30poor,fatherminsec,motherminsec,minhightotal,minhightotal15to20,minhightotal21to30,minhighshare,minhighshare15to20,minhighshare21to30,minhightotalpoor,minhightotal15to20poor,minhightotal21to30poor,minhighsharepoor,minhighshare15to20poor,minhighshare21to30poor,verypoor,poor,notrich,goodatschool,cansec,canfurther,canhigh,canuni,desgirlsec,desgirlfurther,desgirlhigh,desgirluni,desboysec,desboyfurther,desboyhigh,desboyuni,breakfast,whynobreakfast,talkwithteacher,whytalkwithteacher,guardian,schoolwork,problemdiscipline,problemteachers,problemcommunication,problemteachattendance,teacherprepared,teacherfulfilled,teacherpunctual,teacherpatient,helpsibgirl,helpsibboy,helpworkgirl,helpworkboy,earnmongirl,earnmonboy,weekexp1,weekexp2,weekexp3,weekexp4,weekexp5,monthexp1,monthexp2,monthexp3,sixmonthexp1,sixmonthexp2,sixmonthexp3,sixmonthexp4,sixmonthexp5,sixmonthexp6,sixmonthexp7,sixmonthexp8,sixmonthexp9,sixmonthexp10,sixmonthexp11,sixmonthexp12,spendmoreon1,spendmoreon2,spendmoreon3,spendmoreon4,spendmoreon5,spendmoreon6,spendmoreon7,spendmoreon11,spendmoreon12,spendmoreon14,pcexp,lnpcexp,delegate,subdelegate,commissioner,commissary,devcommittee,healthcommittee,educommittee,agricommittee,DICONSA,prodcoop,church,politorga,parentassoc,commassembly,NGO,commwork,watersource,trash,allelectric,partselectric,partsewers,phone,numberpreschools,numberprimschools,numbertelesecondaria,primeactivity,secondactivity,thirdactivity,childlabor,avchildwage,ttprivsec,ttpubsec,tttelesec,ttclosestsec,ttCONALEP,ttCETA,ttCETIS,ttCEBTA,ttCEBTIS,ttprivhigh,ttpubhigh,ttclosesthigh,indloc,indice,grado,female,age97,attend97,attend98,treatment,highschool,highschool03,highschool03fin,moneyreason,otherreason,missing03
9,417,Pobre,3.74,241,174,4,9,.0373444,7,.040229887,9,.0373444,7,.040229887,1,1,1,1,1,1,74,74,74,.30705395,3.0833333,2.4666667,55,55,55,.31609195,3.0555556,2.75,0,0,26,26,26,.10788382,1.0833334,.86666667,17,17,17,.097701147,.94444442,.85000002,0,0,5,5,5,.020746889,.20833333,.16666667,2,2,2,.011494253,.11111111,.1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,8,9,10,10,18,15,0,0,0,0,0,40,50,0,0,0,0,0,0,0,0,90,0,0,0,19,1,2,3,0,0,0,0,0,0,0,86.29908,4.457819,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,99,99,0,0,1.5,1.5,.5,.5,,,,,,.5,1.5,.5,1,.84674,5,0,12,1,1,0,1,1,1,0,0,0
8,521,Pobre,4.68,241,174,6,9,.0373444,7,.040229887,9,.0373444,7,.040229887,1,1,1,1,1,1,74,74,74,.30705395,3.0833333,2.4666667,55,55,55,.31609195,3.0555556,2.75,0,0,26,26,26,.10788382,1.0833334,.86666667,17,17,17,.097701147,.94444442,.85000002,0,0,5,5,5,.020746889,.20833333,.16666667,2,2,2,.011494253,.11111111,.1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,,0,,1,1,2,2,2,2,1,1,1,1,10,10,12,10,20,20,0,100,20,40,50,50,0,0,100,0,300,300,0,0,100,100,40,0,0,50,3,1,2,0,0,0,0,0,0,0,113.6638,4.7332449,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,99,99,0,0,1.5,1.5,.5,.5,,,,,,.5,1.5,.5,1,.84674,5,1,12,1,1,0,1,1,1,0,0,0
5,675,Pobre,2.71,241,174,3,9,.0373444,7,.040229887,9,.0373444,7,.040229887,1,1,1,1,1,1,74,74,74,.30705395,3.0833333,2.4666667,55,55,55,.31609195,3.0555556,2.75,1,0,26,26,26,.10788382,1.0833334,.86666667,17,17,17,.097701147,.94444442,.85000002,0,0,5,5,5,.020746889,.20833333,.16666667,2,2,2,.011494253,.11111111,.1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,7,8,18,18,0,0,0,0,20,40,0,0,60,25,0,0,0,80,0,0,20,60,0,0,1,2,0,0,0,3,0,0,0,0,139.83797,4.9404845,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,99,99,0,0,1.5,1.5,.5,.5,,,,,,.5,1.5,.5,1,.84674,5,0,12,1,1,0,1,1,1,0,0,0
8,651,Pobre,2.43,241,174,2,9,.0373444,7,.040229887,9,.0373444,7,.040229887,1,1,1,1,1,1,74,74,74,.30705395,3.0833333,2.4666667,55,55,55,.31609195,3.0555556,2.75,1,0,26,26,26,.10788382,1.0833334,.86666667,17,17,17,.097701147,.94444442,.85000002,0,0,5,5,5,.020746889,.20833333,.16666667,2,2,2,.011494253,.11111111,.1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,7,7,20,20,0,0,0,0,0,30,10,0,20,0,100,0,0,0,20,0,30,0,20,10,1,2,3,0,0,0,0,0,0,0,129.21956,4.8615131,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,99,99,0,0,1.5,1.5,.5,.5,,,,,,.5,1.5,.5,1,.84674,5,0,12,1,1,0,1,1,1,0,0,0
7,626,Pobre,2.06,241,174,3,9,.0373444,7,.040229887,9,.0373444,7,.040229887,1,1,1,1,1,1,74,74,74,.30705395,3.0833333,2.4666667,55,55,55,.31609195,3.0555556,2.75,0,0,26,26,26,.10788382,1.0833334,.86666667,17,17,17,.097701147,.94444442,.85000002,0,0,5,5,5,.020746889,.20833333,.16666667,2,2,2,.011494253,.11111111,.1,1,1,1,0,1,1,1,0,1,1,1,1,,,,,1,,1,2,1,1,2,2,2,2,1,1,1,1,9,,8,10,18,18,0,10,0,16,20,25,150,40,0,0,500,0,0,0,250,0,35,120,0,0,1,0,3,0,0,0,0,2,0,0,268.78537,5.5939131,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,99,99,0,0,1.5,1.5,.5,.5,,,,,,.5,1.5,.5,1,.84674,5,1,13,1,1,0,0,0,0,0,1,0
7,601,Pobre,4.04,241,174,5,9,.0373444,7,.040229887,9,.0373444,7,.040229887,1,1,1,1,1,1,74,74,74,.30705395,3.0833333,2.4666667,55,55,55,.31609195,3.0555556,2.75,1,0,26,26,26,.10788382,1.0833334,.86666667,17,17,17,.097701147,.94444442,.85000002,1,0,5,5,5,.020746889,.20833333,.16666667,2,2,2,.011494253,.11111111,.1,1,1,1,0,1,1,1,0,,,,,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,,,12,12,18,18,0,10,0,0,14,0,28,0,18,0,0,100,27,0,0,1000,0,50,0,25,1,0,3,0,0,0,0,2,0,0,151.52489,5.02075,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,99,99,0,0,1.5,1.5,.5,.5,,,,,,.5,1.5,.5,1,.84674,5,0,12,1,1,0,1,1,1,0,0,0
13,719.33,Pobre,2.11,230,161,7,12,.052173913,7,.043478262,7,.030434782,4,.024844721,1,1,1,1,1,1,65,65,65,.28260869,2.0967741,1.7105263,38,38,38,.23602484,2.2352941,1.5833334,1,0,12,12,12,.052173913,.38709676,.31578946,3,3,3,.018633541,.17647059,.125,0,0,3,3,3,.013043478,.096774191,.078947365,2,2,2,.01242236,.11764706,.083333336,0,1,1,,0,0,0,0,1,1,0,0,1,1,0,0,1,,1,2,2,1,1,2,2,2,1,1,1,1,6,6,12,12,15,16,0,7,0,0,3,40,160,50,70,0,70,120,0,0,200,360,60,9999,60,60,1,2,3,0,0,0,0,0,0,0,104.07279,4.6450906,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,2,0,1,0,0,1,1,0,1,5,7,0,0,,1,,1,,,,,.41666666,,1,1,0,-.47981,4,0,12,1,,1,0,0,0,1,0,0
6,897.14,No Pobre,1.32,230,161,3,12,.052173913,7,.043478262,7,.030434782,4,.024844721,1,1,1,1,1,1,65,65,65,.28260869,2.0967741,1.7105263,38,38,38,.23602484,2.2352941,1.5833334,1,0,12,12,12,.052173913,.38709676,.31578946,3,3,3,.018633541,.17647059,.125,0,0,3,3,3,.013043478,.096774191,.078947365,2,2,2,.01242236,.11764706,.083333336,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,1,1,1,1,1,6,6,6,5,16,16,0,70,0,0,50,120,130,50,0,190,600,400,0,200,150,600,300,500,200,100,1,0,3,0,0,0,0,2,0,0,335.84543,5.8166509,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,2,0,1,0,0,1,1,0,1,5,7,0,0,,1,,1,,,,,.41666666,,1,1,0,-.47981,4,0,14,0,1,1,1,0,0,0,0,0
6,897.14,No Pobre,1.32,230,161,3,12,.052173913,7,.043478262,7,.030434782,4,.024844721,1,1,1,1,1,1,65,65,65,.28260869,2.0967741,1.7105263,38,38,38,.23602484,2.2352941,1.5833334,1,0,12,12,12,.052173913,.38709676,.31578946,3,3,3,.018633541,.17647059,.125,0,0,3,3,3,.013043478,.096774191,.078947365,2,2,2,.01242236,.11764706,.083333336,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,1,1,1,1,1,6,6,6,5,16,16,0,70,0,0,50,120,130,50,0,190,600,400,0,200,150,600,300,500,200,100,1,0,3,0,0,0,0,2,0,0,335.84543,5.8166509,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,2,0,1,0,0,1,1,0,1,5,7,0,0,,1,,1,,,,,.41666666,,1,1,0,-.47981,4,1,12,0,1,1,1,1,1,0,0,0
4,749,Pobre,1.91,230,161,3,12,.052173913,7,.043478262,7,.030434782,4,.024844721,0,1,,1,,1,65,65,65,.28260869,2.0967741,1.7105263,38,38,38,.23602484,2.2352941,1.5833334,,1,12,12,12,.052173913,.38709676,.31578946,3,3,3,.018633541,.17647059,.125,,0,3,3,3,.013043478,.096774191,.078947365,2,2,2,.01242236,.11764706,.083333336,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,8,2,2,2,1,1,1,1,12,9,15,15,18,18,0,25,0,0,6,150,32,0,100,0,200,400,0,0,210,400,80,0,150,0,1,3,2,0,0,0,0,0,0,0,292.46194,5.6783347,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,2,0,1,0,0,1,1,0,1,5,7,0,0,,1,,1,,,,,.41666666,,1,1,0,-.47981,4,0,12,1,1,1,1,1,1,0,0,0
5,652.5,Pobre,3.47,132,103,3,3,.022727273,2,.019417476,1,.0075757578,1,.009708738,1,1,1,1,1,1,14,14,14,.10606061,.60869563,.77777779,9,9,9,.087378643,.5625,.60000002,0,0,3,3,3,.022727273,.13043478,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,15,15,15,15,20,20,0,15,0,0,15,40,160,20,0,0,0,0,0,0,0,0,0,0,50,150,1,0,2,0,0,0,0,3,0,0,209.78362,5.3460765,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,0,0,,.66666669,,.66666669,,,,,,,.33333334,.33333334,,1.25546,5,1,14,1,1,1,0,,,1,0,1
5,576,Pobre,2.86,600,507,2,10,.016666668,9,.01775148,8,.013333334,7,.013806706,1,1,1,1,1,1,105,105,105,.175,1.3636364,1.09375,83,83,83,.16370809,1.296875,1.0921053,1,0,12,12,12,.02,.15584415,.125,9,9,9,.01775148,.140625,.11842106,0,0,2,2,2,.0033333334,.025974026,.020833334,2,2,2,.0039447732,.03125,.02631579,1,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,8,9,16,16,0,0,0,0,0,40,0,0,0,0,20,50,0,0,15,30,0,0,0,0,1,3,0,0,0,0,0,2,0,0,162.13582,5.0884342,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1,0,0,1,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,2,,,,0,1.79379,5,0,13,1,0,0,1,1,1,0,0,0
5,688,Pobre,2.45,663,445,2,15,.022624435,10,.02247191,15,.022624435,10,.02247191,1,1,1,0,1,0,204,204,204,.30769232,2.5185184,2.6493506,130,130,130,.29213482,2.7083333,2.9545455,1,0,65,65,65,.098039217,.80246913,.84415585,30,30,30,.067415729,.625,.68181819,0,0,6,6,6,.0090497741,.074074075,.077922076,1,1,1,.002247191,.020833334,.022727273,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,0,,2,1,2,2,1,1,1,1,1,1,8,8,9,9,19,20,0,0,0,20,15,300,0,0,0,0,0,180,0,0,0,190,0,0,0,95,1,0,2,0,0,0,0,3,0,0,297.28809,5.6947017,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,2,1,0,1,0,1,1,1,1,1,3,99,1,15,,,.33333299,.33333299,,,,,,,,,1,.75492,5,0,14,1,1,1,1,1,1,0,0,0
5,712,Pobre,2.19,1358,545,3,53,.039027981,20,.036697246,33,.024300441,12,.022018349,1,1,1,1,1,1,490,490,490,.36082473,2.4623115,2.121212,151,151,151,.27706423,2.7962964,1.5252526,0,1,75,75,75,.055228278,.37688443,.32467532,6,6,6,.011009174,.11111111,.060606062,0,0,4,4,4,.0029455081,.020100502,.017316017,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,2,1,1,2,1,2,1,1,1,1,12,12,9,9,20,18,0,0,0,0,0,36,0,0,0,0,0,0,0,89,105,100,0,0,9999,0,1,3,2,0,0,0,0,0,0,0,254.59961,5.5396919,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,2,2,0,1,0,1,1,1,1,1,5,3,1,15,,.25,.33333299,.25,,,,,,1.3333334,.25,.25,,-.33439,4,0,12,1,,0,0,0,0,1,0,0
6,657,Pobre,2.6,231,124,4,10,.043290045,8,.064516127,2,.0086580086,1,.0080645159,1,1,1,1,1,1,89,89,89,.38528138,3.0689654,2.3421052,42,42,42,.33870968,3.2307692,3.8181818,0,0,10,10,10,.043290045,.34482759,.2631579,2,2,2,.016129032,.15384616,.18181819,0,0,1,1,1,.0043290043,.034482758,.02631579,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,,1,2,1,1,1,1,1,1,1,1,1,1,10,10,12,12,18,18,0,0,25,0,0,50,0,0,120,0,0,500,0,0,0,350,45,100,150,90,3,0,2,0,0,0,0,0,1,0,96.654945,4.5711474,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,0,1,1,1,0,1,99,99,1,23,,.33333334,.25,.25,.75,.75,.75,.75,.75,.75,.75,.75,,-.50201,4,0,14,1,1,1,0,0,0,1,0,0
6,741,Pobre,3.25,1358,545,3,53,.039027981,20,.036697246,33,.024300441,12,.022018349,1,1,0,1,0,1,490,490,490,.36082473,2.4623115,2.121212,151,151,151,.27706423,2.7962964,1.5252526,0,0,75,75,75,.055228278,.37688443,.32467532,6,6,6,.011009174,.11111111,.060606062,0,0,4,4,4,.0029455081,.020100502,.017316017,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,,0,,2,1,2,2,2,2,1,1,1,1,8,8,8,8,20,18,0,24,0,0,10,65,400,200,0,20,0,100,0,0,0,0,100,0,0,0,1,2,3,0,0,0,0,0,0,0,115.05074,4.7453732,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,2,2,0,1,0,1,1,1,1,1,5,3,1,15,,.25,.33333299,.25,,,,,,1.3333334,.25,.25,,-.33439,4,1,12,1,1,0,0,0,0,1,0,0
7,855,No Pobre,1.47,229,59,3,6,.026200874,2,.033898305,5,.021834061,1,.016949153,1,1,1,1,1,1,73,73,73,.31877729,2.0277777,2.28125,14,14,14,.23728813,1.5555556,2.3333333,0,0,34,34,34,.14847161,.94444442,1.0625,5,5,5,.084745765,.55555558,.83333331,0,0,5,5,5,.021834061,.1388889,.15625,2,2,2,.033898305,.22222222,.33333334,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,2,1,1,2,2,2,1,1,1,1,10,10,10,10,18,18,0,10,0,0,0,60,0,0,0,0,400,100,500,150,200,140,90,200,50,150,3,0,2,0,0,0,0,1,0,0,302.14285,5.7108998,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,0,1,99,99,1,15,,,.5,.5,,,,,,,.33333334,.33333334,0,-.31761,4,1,14,1,1,0,0,0,0,1,0,0
6,750,Pobre,2.98,181,107,3,1,.0055248621,1,.0093457941,1,.0055248621,1,.0093457941,1,1,1,1,1,1,65,65,65,.35911602,3.0952382,2.2413793,27,27,27,.25233644,3.8571429,2.0769231,0,0,28,28,28,.15469614,1.3333334,.96551722,11,11,11,.10280374,1.5714285,.84615386,0,0,1,1,1,.0055248621,.047619049,.034482758,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,4,0,,2,1,2,2,2,2,1,1,1,1,8,8,8,8,16,16,0,8,0,0,0,30,150,30,25,0,0,0,0,0,0,0,0,0,0,50,1,0,2,0,0,0,0,0,3,0,40,3.6888795,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,1,0,1,99,99,1,20,,,1.75,1.75,,,,,,,1.75,1.75,0,.02292,4,0,12,1,1,0,0,0,0,0,1,0
8,739,Pobre,3.76,722,538,4,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,1,0,1,0,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,0,0,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,0,0,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.890518,4.5314217,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,1,13,1,,0,0,0,0,1,0,0
5,845.5,No Pobre,.65,722,538,2,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,1,1,1,1,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,1,1,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,0,1,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,8,8,8,8,1,1,1,1,15,15,15,15,18,18,0,20,0,0,0,50,300,400,0,200,200,500,500,500,200,200,150,150,300,50,1,0,0,0,2,3,0,0,0,0,106.1288,4.6646533,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,0,13,1,,0,1,1,1,0,0,0
5,639.5,Pobre,3.14,722,538,2,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,1,1,1,1,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,0,0,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,0,0,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,2,1,2,2,2,2,1,1,1,1,8,8,10,10,15,15,0,0,0,0,15,40,0,0,40,0,80,40,40,0,80,40,20,50,9999,20,1,0,0,0,0,3,2,0,0,0,136.18735,4.9140315,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,1,13,1,1,0,0,,,1,0,1
8,544,Pobre,4.19,722,538,5,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,0,0,0,0,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,0,0,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,0,0,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,9,9,9,9,13,13,0,50,0,0,0,50,0,0,0,50,300,50,0,0,100,100,50,70,600,50,1,0,2,0,0,0,0,0,3,0,74.230507,4.3071752,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,1,11,1,1,0,0,,,0,1,1
6,1072,No Pobre,.73,722,538,4,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,1,1,1,1,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,1,1,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,1,0,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,8,2,2,1,12,12,16,16,18,18,0,30,0,0,0,50,230,40,500,400,400,300,250,250,9999,9999,120,250,200,125,0,0,0,0,0,0,0,3,2,1,473.89734,6.1609907,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,1,11,1,,0,1,1,1,0,0,0
6,776,No Pobre,3.16,722,538,3,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,1,0,1,1,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,0,0,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,0,0,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,8,8,13,13,17,17,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1,0,2,0,0,0,0,0,3,0,75.952385,4.3301067,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,0,11,1,1,0,0,,,1,0,1
7,660,Pobre,3.77,722,538,5,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,1,0,1,0,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,1,0,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,0,0,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,10,11,11,18,18,0,8,0,0,0,50,0,0,150,0,50,150,75,80,15,30,17,15,300,250,1,0,2,0,0,0,0,0,3,0,36.32653,3.5925484,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,0,12,1,1,0,0,0,0,1,0,0
6,608,Pobre,2.89,722,538,3,10,.013850415,9,.016728625,6,.0083102491,6,.011152416,1,1,0,0,0,0,187,187,187,.25900277,2.2804878,1.9479166,128,128,128,.23791821,2.6666667,1.7777778,0,0,36,36,36,.049861494,.43902439,.375,19,19,19,.035315987,.39583334,.2638889,0,0,1,1,1,.0013850415,.012195121,.010416667,0,0,0,0,0,0,1,1,1,0,1,0,0,0,,,,,1,0,0,0,1,,0,,2,1,2,2,2,2,1,1,1,1,10,10,12,10,18,14,0,0,0,0,0,60,200,60,0,0,0,0,180,60,0,0,0,80,120,0,1,0,2,0,0,0,0,3,0,0,54.921543,4.0059056,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,1,1,1,1,1,99,99,0,0,,,.33333299,.33333299,,,,,,,1,1,0,.53076,5,0,11,1,1,0,0,0,0,1,0,0
8,679,Pobre,3.47,134,40,5,6,.044776119,1,.025,0,0,0,0,1,1,1,0,1,0,30,30,30,.2238806,1.7647059,1.7647059,5,5,5,.125,5,.71428573,0,0,5,5,5,.037313432,.29411766,.29411766,0,0,0,0,0,0,0,0,2,2,2,.014925373,.11764706,.11764706,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,7,9,11,12,18,18,0,0,0,0,0,50,0,0,0,0,20,80,100,100,50,30,0,200,10,20,1,0,2,0,3,0,0,0,0,0,70.535713,4.2561193,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,1,1,1,0,0,1,1,0,1,99,99,0,0,,,,,,,,,,,1.5,1.5,0,.1097,5,1,13,1,1,1,0,1,1,1,0,0
10,907.33,No Pobre,3.49,183,80,4,6,.032786883,1,.0125,1,.0054644807,0,0,1,1,1,1,1,1,35,35,35,.19125684,2.0588236,2.1875,9,9,9,.1125,3,1.5,0,0,1,1,1,.0054644807,.05882353,.0625,1,1,1,.0125,.33333334,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,10,10,10,13,13,0,0,0,0,20,70,0,0,200,0,300,200,300,200,150,100,120,100,0,200,3,1,0,0,0,2,0,0,0,0,59.910709,4.0928555,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,2,2,1,1,0,0,1,1,0,1,99,99,0,0,,1.5,,1.5,,,,,,1.5,,1.5,0,.6252,5,1,13,1,0,1,0,0,0,1,0,0
